METALLOGEN,LOCALITY,STATE,TOPOSHEET,MINERAL_OR,HOSTROCK_TYPE1,HOSTROCK_TYPE2,HOSTROCK_TYPE3,HOSTROCK_TYPE4,MORPH-STRATABOUND,MORPH-SEDIMENTARY,MORPH-BEDDED,MORPH-SHEAR,MORPH-CONCORDANT,MORPH-DISCORDANT,MORPH-LENSOID,MORPH-RESIDUAL,MORPH-VEIN,MORPH-REMOBILISED,MORPH-MAGMATIC,MORPH-QUARTZ,MORPH-VOLCANIC,MORPH-OTHER,RESERVE_AMT
AGNIGUNDLA BELT,BANDALAMOTTU,ANDHRA PRADESH,56 P,Cu-Pb,DOLOMITE ,DOLOMITIC LIMESTONE,-,-,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8.481
PULIVENDLA BELT,MIDIPENTA,ANDHRA PRADESH,57 J,Cu-Pb,,,-,-,1,0,0,0,1,0,0,0,0,0,0,0,0,0,38146.0
PULIVENDLA BELT,MIDIPENTA,ANDHRA PRADESH,57 J,Cu-Pb,,,-,-,1,0,0,0,1,0,0,0,0,0,0,0,0,0,38146.0
PULIVENDLA BELT,MIDIPENTA,ANDHRA PRADESH,57 J,Cu-Pb,,,-,-,1,0,0,0,1,0,0,0,0,0,0,0,0,0,38146.0
PULIVENDLA BELT,MIDIPENTA,ANDHRA PRADESH,57 J,Cu-Pb,,,-,-,1,0,0,0,1,0,0,0,0,0,0,0,0,0,38146.0
HESATHU-BELBATHAN BELT,BELBATHAN,JHARKHAND,72 P,Cu-Pb,TALC,TREMOLITESCHIST,-,-,0,0,0,0,0,1,0,0,1,0,0,0,0,0,38146.0
AGNIGUNDLA BELT,DHUKONDA,ANDHRA PRADESH,56 P,Cu-Pb,OUARTZITE,Pb SUBORDINATE IN DOLOMITE,-,-,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.15
AGNIGUNDLA BELT,BANDALAMOTTU,ANDHRA PRADESH,56 P,Cu-Pb,DOLOMITE ,DOLOMITIC LIMESTONE,-,-,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8.481
AGNIGUNDLA BELT,DHUKONDA,ANDHRA PRADESH,56 P,Cu-Pb,OUARTZITE,Pb SUBORDINATE IN DOLOMITE,-,-,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.15
AGNIGUNDLA BELT,BANDALAMOTTU,ANDHRA PRADESH,56 P,Cu-Pb,DOLOMITE ,DOLOMITIC LIMESTONE,-,-,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8.481
PULIVENDLA BELT,MIDIPENTA,ANDHRA PRADESH,57 J,Cu-Pb,,,-,-,1,0,0,0,1,0,0,0,0,0,0,0,0,0,38146.0
PULIVENDLA BELT,MIDIPENTA,ANDHRA PRADESH,57 J,Cu-Pb,,,-,-,1,0,0,0,1,0,0,0,0,0,0,0,0,0,38146.0
AGNIGUNDLA BELT,BANDALAMOTTU,ANDHRA PRADESH,56 P,Cu-Pb,DOLOMITE ,DOLOMITIC LIMESTONE,-,-,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8.481
AGNIGUNDLA BELT,BANDALAMOTTU,ANDHRA PRADESH,56 P,Cu-Pb,DOLOMITE ,DOLOMITIC LIMESTONE,-,-,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8.481
PULIVENDLA BELT,MIDIPENTA,ANDHRA PRADESH,57 J,Cu-Pb,,,-,-,1,0,0,0,1,0,0,0,0,0,0,0,0,0,38146.0
PULIVENDLA BELT,MIDIPENTA,ANDHRA PRADESH,57 J,Cu-Pb,,,-,-,1,0,0,0,1,0,0,0,0,0,0,0,0,0,38146.0
AGNIGUNDLA BELT,BANDALAMOTTU,ANDHRA PRADESH,56 P,Cu-Pb,DOLOMITE ,DOLOMITIC LIMESTONE,-,-,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8.481
HESATHU-BELBATHAN BELT,BELBATHAN,JHARKHAND,72 P,Cu-Pb,TALC,TREMOLITESCHIST,-,-,0,0,0,0,0,1,0,0,1,0,0,0,0,0,38146.0
AGNIGUNDLA BELT,DHUKONDA,ANDHRA PRADESH,56 P,Cu-Pb,OUARTZITE,Pb SUBORDINATE IN DOLOMITE,-,-,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.15
AGNIGUNDLA BELT,DHUKONDA,ANDHRA PRADESH,56 P,Cu-Pb,OUARTZITE,Pb SUBORDINATE IN DOLOMITE,-,-,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.15
HESATHU-BELBATHAN BELT,BELBATHAN,JHARKHAND,72 P,Cu-Pb,TALC,TREMOLITESCHIST,-,-,0,0,0,0,0,1,0,0,1,0,0,0,0,0,38146.0
AGNIGUNDLA BELT,BANDALAMOTTU,ANDHRA PRADESH,56 P,Cu-Pb,DOLOMITE ,DOLOMITIC LIMESTONE,-,-,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8.481
PULIVENDLA BELT,MIDIPENTA,ANDHRA PRADESH,57 J,Cu-Pb,,,-,-,1,0,0,0,1,0,0,0,0,0,0,0,0,0,38146.0
AGNIGUNDLA BELT,BANDALAMOTTU,ANDHRA PRADESH,56 P,Cu-Pb,DOLOMITE ,DOLOMITIC LIMESTONE,-,-,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8.481
AGNIGUNDLA BELT,BANDALAMOTTU,ANDHRA PRADESH,56 P,Cu-Pb,DOLOMITE ,DOLOMITIC LIMESTONE,-,-,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8.481
AGNIGUNDLA BELT,DHUKONDA,ANDHRA PRADESH,56 P,Cu-Pb,OUARTZITE,Pb SUBORDINATE IN DOLOMITE,-,-,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.15
AGNIGUNDLA BELT,BANDALAMOTTU,ANDHRA PRADESH,56 P,Cu-Pb,DOLOMITE ,DOLOMITIC LIMESTONE,-,-,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8.481
AGNIGUNDLA BELT,BANDALAMOTTU,ANDHRA PRADESH,56 P,Cu-Pb,DOLOMITE ,DOLOMITIC LIMESTONE,-,-,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8.481
PULIVENDLA BELT,MIDIPENTA,ANDHRA PRADESH,57 J,Cu-Pb,,,-,-,1,0,0,0,1,0,0,0,0,0,0,0,0,0,38146.0
AGNIGUNDLA BELT,DHUKONDA,ANDHRA PRADESH,56 P,Cu-Pb,OUARTZITE,Pb SUBORDINATE IN DOLOMITE,-,-,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.15
PULIVENDLA BELT,MIDIPENTA,ANDHRA PRADESH,57 J,Cu-Pb,,,-,-,1,0,0,0,1,0,0,0,0,0,0,0,0,0,38146.0
AGNIGUNDLA BELT,BANDALAMOTTU,ANDHRA PRADESH,56 P,Cu-Pb,DOLOMITE ,DOLOMITIC LIMESTONE,-,-,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8.481
AGNIGUNDLA BELT,BANDALAMOTTU,ANDHRA PRADESH,56 P,Cu-Pb,DOLOMITE ,DOLOMITIC LIMESTONE,-,-,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8.481
AGNIGUNDLA BELT,BANDALAMOTTU,ANDHRA PRADESH,56 P,Cu-Pb,DOLOMITE ,DOLOMITIC LIMESTONE,-,-,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8.481
AGNIGUNDLA BELT,DHUKONDA,ANDHRA PRADESH,56 P,Cu-Pb,OUARTZITE,Pb SUBORDINATE IN DOLOMITE,-,-,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.15
AGNIGUNDLA BELT,DHUKONDA,ANDHRA PRADESH,56 P,Cu-Pb,OUARTZITE,Pb SUBORDINATE IN DOLOMITE,-,-,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.15
AGNIGUNDLA BELT,BANDALAMOTTU,ANDHRA PRADESH,56 P,Cu-Pb,DOLOMITE ,DOLOMITIC LIMESTONE,-,-,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8.481
AGNIGUNDLA BELT,DHUKONDA,ANDHRA PRADESH,56 P,Cu-Pb,OUARTZITE,Pb SUBORDINATE IN DOLOMITE,-,-,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.15
HESATHU-BELBATHAN BELT,BELBATHAN,JHARKHAND,72 P,Cu-Pb,TALC,TREMOLITESCHIST,-,-,0,0,0,0,0,1,0,0,1,0,0,0,0,0,38146.0
HESATHU-BELBATHAN BELT,BELBATHAN,JHARKHAND,72 P,Cu-Pb,TALC,TREMOLITESCHIST,-,-,0,0,0,0,0,1,0,0,1,0,0,0,0,0,38146.0
PULIVENDLA BELT,VENKATAPURAM,ANDHRA PRADESH,57 J,Cu-Pb-Ba,SHEAR FRACTURE,-,-,-,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38146.0
PULIVENDLA BELT,VENKATAPURAM,ANDHRA PRADESH,57 J,Cu-Pb-Ba,SHEAR FRACTURE,-,-,-,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38146.0
PULIVENDLA BELT,VENKATAPURAM,ANDHRA PRADESH,57 J,Cu-Pb-Ba,SHEAR FRACTURE,-,-,-,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38146.0
PULIVENDLA BELT,VENKATAPURAM,ANDHRA PRADESH,57 J,Cu-Pb-Ba,SHEAR FRACTURE,-,-,-,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38146.0
PULIVENDLA BELT,VENKATAPURAM,ANDHRA PRADESH,57 J,Cu-Pb-Ba,SHEAR FRACTURE,-,-,-,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38146.0
PULIVENDLA BELT,VENKATAPURAM,ANDHRA PRADESH,57 J,Cu-Pb-Ba,SHEAR FRACTURE,-,-,-,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38146.0
PULIVENDLA BELT,VENKATAPURAM,ANDHRA PRADESH,57 J,Cu-Pb-Ba,SHEAR FRACTURE,-,-,-,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38146.0
PULIVENDLA BELT,VENKATAPURAM,ANDHRA PRADESH,57 J,Cu-Pb-Ba,SHEAR FRACTURE,-,-,-,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38146.0
PULIVENDLA BELT,VENKATAPURAM,ANDHRA PRADESH,57 J,Cu-Pb-Ba,SHEAR FRACTURE,-,-,-,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38146.0
PULIVENDLA BELT,VENKATAPURAM,ANDHRA PRADESH,57 J,Cu-Pb-Ba,SHEAR FRACTURE,-,-,-,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38146.0
PULIVENDLA BELT,VENKATAPURAM,ANDHRA PRADESH,57 J,Cu-Pb-Ba,SHEAR FRACTURE,-,-,-,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38146.0
PULIVENDLA BELT,VENKATAPURAM,ANDHRA PRADESH,57 J,Cu-Pb-Ba,SHEAR FRACTURE,-,-,-,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38146.0
PULIVENDLA BELT,VENKATAPURAM,ANDHRA PRADESH,57 J,Cu-Pb-Ba,SHEAR FRACTURE,-,-,-,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38146.0
PULIVENDLA BELT,VENKATAPURAM,ANDHRA PRADESH,57 J,Cu-Pb-Ba,SHEAR FRACTURE,-,-,-,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38146.0
PULIVENDLA BELT,VENKATAPURAM,ANDHRA PRADESH,57 J,Cu-Pb-Ba,SHEAR FRACTURE,-,-,-,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38146.0
PULIVENDLA BELT,VENKATAPURAM,ANDHRA PRADESH,57 J,Cu-Pb-Ba,SHEAR FRACTURE,-,-,-,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38146.0
PULIVENDLA BELT,VENKATAPURAM,ANDHRA PRADESH,57 J,Cu-Pb-Ba,SHEAR FRACTURE,-,-,-,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38146.0
PULIVENDLA BELT,VENKATAPURAM,ANDHRA PRADESH,57 J,Cu-Pb-Ba,SHEAR FRACTURE,-,-,-,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38146.0
PULIVENDLA BELT,VENKATAPURAM,ANDHRA PRADESH,57 J,Cu-Pb-Ba,SHEAR FRACTURE,-,-,-,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38146.0
PULIVENDLA BELT,VENKATAPURAM,ANDHRA PRADESH,57 J,Cu-Pb-Ba,SHEAR FRACTURE,-,-,-,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38146.0
PULIVENDLA BELT,VENKATAPURAM,ANDHRA PRADESH,57 J,Cu-Pb-Ba,SHEAR FRACTURE,-,-,-,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38146.0
PULIVENDLA BELT,VENKATAPURAM,ANDHRA PRADESH,57 J,Cu-Pb-Ba,SHEAR FRACTURE,-,-,-,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38146.0
PULIVENDLA BELT,VENKATAPURAM,ANDHRA PRADESH,57 J,Cu-Pb-Ba,SHEAR FRACTURE,-,-,-,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38146.0
PULIVENDLA BELT,VENKATAPURAM,ANDHRA PRADESH,57 J,Cu-Pb-Ba,SHEAR FRACTURE,-,-,-,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38146.0
PULIVENDLA BELT,VENKATAPURAM,ANDHRA PRADESH,57 J,Cu-Pb-Ba,SHEAR FRACTURE,-,-,-,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38146.0
PULIVENDLA BELT,VENKATAPURAM,ANDHRA PRADESH,57 J,Cu-Pb-Ba,SHEAR FRACTURE,-,-,-,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38146.0
PULIVENDLA BELT,VENKATAPURAM,ANDHRA PRADESH,57 J,Cu-Pb-Ba,SHEAR FRACTURE,-,-,-,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38146.0
PULIVENDLA BELT,VENKATAPURAM,ANDHRA PRADESH,57 J,Cu-Pb-Ba,SHEAR FRACTURE,-,-,-,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38146.0
PULIVENDLA BELT,VENKATAPURAM,ANDHRA PRADESH,57 J,Cu-Pb-Ba,SHEAR FRACTURE,-,-,-,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38146.0
PULIVENDLA BELT,VENKATAPURAM,ANDHRA PRADESH,57 J,Cu-Pb-Ba,SHEAR FRACTURE,-,-,-,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38146.0
PULIVENDLA BELT,VENKATAPURAM,ANDHRA PRADESH,57 J,Cu-Pb-Ba,SHEAR FRACTURE,-,-,-,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38146.0
PULIVENDLA BELT,VENKATAPURAM,ANDHRA PRADESH,57 J,Cu-Pb-Ba,SHEAR FRACTURE,-,-,-,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38146.0
PULIVENDLA BELT,VENKATAPURAM,ANDHRA PRADESH,57 J,Cu-Pb-Ba,SHEAR FRACTURE,-,-,-,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38146.0
PULIVENDLA BELT,VENKATAPURAM,ANDHRA PRADESH,57 J,Cu-Pb-Ba,SHEAR FRACTURE,-,-,-,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38146.0
PULIVENDLA BELT,VENKATAPURAM,ANDHRA PRADESH,57 J,Cu-Pb-Ba,SHEAR FRACTURE,-,-,-,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38146.0
PULIVENDLA BELT,VENKATAPURAM,ANDHRA PRADESH,57 J,Cu-Pb-Ba,SHEAR FRACTURE,-,-,-,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38146.0
PULIVENDLA BELT,VENKATAPURAM,ANDHRA PRADESH,57 J,Cu-Pb-Ba,SHEAR FRACTURE,-,-,-,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38146.0
PULIVENDLA BELT,VENKATAPURAM,ANDHRA PRADESH,57 J,Cu-Pb-Ba,SHEAR FRACTURE,-,-,-,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38146.0
PULIVENDLA BELT,VENKATAPURAM,ANDHRA PRADESH,57 J,Cu-Pb-Ba,SHEAR FRACTURE,-,-,-,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38146.0
PULIVENDLA BELT,VENKATAPURAM,ANDHRA PRADESH,57 J,Cu-Pb-Ba,SHEAR FRACTURE,-,-,-,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38146.0
PULIVENDLA BELT,VENKATAPURAM,ANDHRA PRADESH,57 J,Cu-Pb-Ba,SHEAR FRACTURE,-,-,-,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38146.0
PULIVENDLA BELT,VENKATAPURAM,ANDHRA PRADESH,57 J,Cu-Pb-Ba,SHEAR FRACTURE,-,-,-,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38146.0
PULIVENDLA BELT,VENKATAPURAM,ANDHRA PRADESH,57 J,Cu-Pb-Ba,SHEAR FRACTURE,-,-,-,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38146.0
PULIVENDLA BELT,VENKATAPURAM,ANDHRA PRADESH,57 J,Cu-Pb-Ba,SHEAR FRACTURE,-,-,-,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38146.0
PULIVENDLA BELT,VENKATAPURAM,ANDHRA PRADESH,57 J,Cu-Pb-Ba,SHEAR FRACTURE,-,-,-,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38146.0
PULIVENDLA BELT,VENKATAPURAM,ANDHRA PRADESH,57 J,Cu-Pb-Ba,SHEAR FRACTURE,-,-,-,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38146.0
PULIVENDLA BELT,VENKATAPURAM,ANDHRA PRADESH,57 J,Cu-Pb-Ba,SHEAR FRACTURE,-,-,-,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38146.0
PULIVENDLA BELT,VENKATAPURAM,ANDHRA PRADESH,57 J,Cu-Pb-Ba,SHEAR FRACTURE,-,-,-,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38146.0
PULIVENDLA BELT,VENKATAPURAM,ANDHRA PRADESH,57 J,Cu-Pb-Ba,SHEAR FRACTURE,-,-,-,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38146.0
PULIVENDLA BELT,VENKATAPURAM,ANDHRA PRADESH,57 J,Cu-Pb-Ba,SHEAR FRACTURE,-,-,-,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38146.0
PULIVENDLA BELT,VENKATAPURAM,ANDHRA PRADESH,57 J,Cu-Pb-Ba,SHEAR FRACTURE,-,-,-,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38146.0
PULIVENDLA BELT,VENKATAPURAM,ANDHRA PRADESH,57 J,Cu-Pb-Ba,SHEAR FRACTURE,-,-,-,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38146.0
PULIVENDLA BELT,VENKATAPURAM,ANDHRA PRADESH,57 J,Cu-Pb-Ba,SHEAR FRACTURE,-,-,-,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38146.0
PULIVENDLA BELT,VENKATAPURAM,ANDHRA PRADESH,57 J,Cu-Pb-Ba,SHEAR FRACTURE,-,-,-,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38146.0
PULIVENDLA BELT,VENKATAPURAM,ANDHRA PRADESH,57 J,Cu-Pb-Ba,SHEAR FRACTURE,-,-,-,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38146.0
PULIVENDLA BELT,VENKATAPURAM,ANDHRA PRADESH,57 J,Cu-Pb-Ba,SHEAR FRACTURE,-,-,-,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38146.0
PULIVENDLA BELT,VENKATAPURAM,ANDHRA PRADESH,57 J,Cu-Pb-Ba,SHEAR FRACTURE,-,-,-,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38146.0
PULIVENDLA BELT,VENKATAPURAM,ANDHRA PRADESH,57 J,Cu-Pb-Ba,SHEAR FRACTURE,-,-,-,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38146.0
PULIVENDLA BELT,VENKATAPURAM,ANDHRA PRADESH,57 J,Cu-Pb-Ba,SHEAR FRACTURE,-,-,-,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38146.0
PULIVENDLA BELT,VENKATAPURAM,ANDHRA PRADESH,57 J,Cu-Pb-Ba,SHEAR FRACTURE,-,-,-,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38146.0
PULIVENDLA BELT,VENKATAPURAM,ANDHRA PRADESH,57 J,Cu-Pb-Ba,SHEAR FRACTURE,-,-,-,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38146.0
PULIVENDLA BELT,VENKATAPURAM,ANDHRA PRADESH,57 J,Cu-Pb-Ba,SHEAR FRACTURE,-,-,-,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38146.0
PULIVENDLA BELT,VENKATAPURAM,ANDHRA PRADESH,57 J,Cu-Pb-Ba,SHEAR FRACTURE,-,-,-,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38146.0
PULIVENDLA BELT,VENKATAPURAM,ANDHRA PRADESH,57 J,Cu-Pb-Ba,SHEAR FRACTURE,-,-,-,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38146.0
PULIVENDLA BELT,VENKATAPURAM,ANDHRA PRADESH,57 J,Cu-Pb-Ba,SHEAR FRACTURE,-,-,-,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38146.0
PULIVENDLA BELT,VENKATAPURAM,ANDHRA PRADESH,57 J,Cu-Pb-Ba,SHEAR FRACTURE,-,-,-,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38146.0
PULIVENDLA BELT,VENKATAPURAM,ANDHRA PRADESH,57 J,Cu-Pb-Ba,SHEAR FRACTURE,-,-,-,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38146.0
PULIVENDLA BELT,VENKATAPURAM,ANDHRA PRADESH,57 J,Cu-Pb-Ba,SHEAR FRACTURE,-,-,-,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38146.0
PULIVENDLA BELT,VENKATAPURAM,ANDHRA PRADESH,57 J,Cu-Pb-Ba,SHEAR FRACTURE,-,-,-,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38146.0
PULIVENDLA BELT,VENKATAPURAM,ANDHRA PRADESH,57 J,Cu-Pb-Ba,SHEAR FRACTURE,-,-,-,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38146.0
PULIVENDLA BELT,VENKATAPURAM,ANDHRA PRADESH,57 J,Cu-Pb-Ba,SHEAR FRACTURE,-,-,-,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38146.0
PULIVENDLA BELT,VENKATAPURAM,ANDHRA PRADESH,57 J,Cu-Pb-Ba,SHEAR FRACTURE,-,-,-,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38146.0
PULIVENDLA BELT,VENKATAPURAM,ANDHRA PRADESH,57 J,Cu-Pb-Ba,SHEAR FRACTURE,-,-,-,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38146.0
PULIVENDLA BELT,VENKATAPURAM,ANDHRA PRADESH,57 J,Cu-Pb-Ba,SHEAR FRACTURE,-,-,-,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38146.0
PULIVENDLA BELT,VENKATAPURAM,ANDHRA PRADESH,57 J,Cu-Pb-Ba,SHEAR FRACTURE,-,-,-,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38146.0
PULIVENDLA BELT,VENKATAPURAM,ANDHRA PRADESH,57 J,Cu-Pb-Ba,SHEAR FRACTURE,-,-,-,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38146.0
PULIVENDLA BELT,VENKATAPURAM,ANDHRA PRADESH,57 J,Cu-Pb-Ba,SHEAR FRACTURE,-,-,-,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38146.0
PUR-BANERA BELT(WESTERN ZONE),GADARIAKHERA,RAJASTHAN,45 K,Cu-Pb-Zn,GAR,MICASCHIST,CALCSILICATE,AMPHIBOLITE,1,0,0,0,1,0,0,0,0,0,0,0,0,0,38146.0
PUR-BANERA BELT(WESTERN ZONE),GADARIAKHERA,RAJASTHAN,45 K,Cu-Pb-Zn,GAR,MICASCHIST,CALCSILICATE,AMPHIBOLITE,1,0,0,0,1,0,0,0,0,0,0,0,0,0,38146.0
PUR-BANERA BELT(WESTERN ZONE),GADARIAKHERA,RAJASTHAN,45 K,Cu-Pb-Zn,GAR,MICASCHIST,CALCSILICATE,AMPHIBOLITE,1,0,0,0,1,0,0,0,0,0,0,0,0,0,38146.0
BARAGANDA- PARASIA BELT,BARAGONDA,JHARKHAND,72 L,Cu-Pb-Zn,SCHISTS,CALC,MAGNASIAN ROCK,GRANITE,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.5
PUR-BANERA BELT(WESTERN ZONE),GADARIAKHERA,RAJASTHAN,45 K,Cu-Pb-Zn,GAR,MICASCHIST,CALCSILICATE,AMPHIBOLITE,1,0,0,0,1,0,0,0,0,0,0,0,0,0,38146.0
PUR-BANERA BELT(WESTERN ZONE),GADARIAKHERA,RAJASTHAN,45 K,Cu-Pb-Zn,GAR,MICASCHIST,CALCSILICATE,AMPHIBOLITE,1,0,0,0,1,0,0,0,0,0,0,0,0,0,38146.0
PUR-BANERA BELT(WESTERN ZONE),GADARIAKHERA,RAJASTHAN,45 K,Cu-Pb-Zn,GAR,MICASCHIST,CALCSILICATE,AMPHIBOLITE,1,0,0,0,1,0,0,0,0,0,0,0,0,0,38146.0
BARAGANDA- PARASIA BELT,BARAGONDA,JHARKHAND,72 L,Cu-Pb-Zn,SCHISTS,CALC,MAGNASIAN ROCK,GRANITE,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.5
BARAGANDA- PARASIA BELT,BARAGONDA,JHARKHAND,72 L,Cu-Pb-Zn,SCHISTS,CALC,MAGNASIAN ROCK,GRANITE,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.5
PUR-BANERA BELT(WESTERN ZONE),GADARIAKHERA,RAJASTHAN,45 K,Cu-Pb-Zn,GAR,MICASCHIST,CALCSILICATE,AMPHIBOLITE,1,0,0,0,1,0,0,0,0,0,0,0,0,0,38146.0
BARAGANDA- PARASIA BELT,BARAGONDA,JHARKHAND,72 L,Cu-Pb-Zn,SCHISTS,CALC,MAGNASIAN ROCK,GRANITE,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.5
PUR-BANERA BELT(WESTERN ZONE),GADARIAKHERA,RAJASTHAN,45 K,Cu-Pb-Zn,GAR,MICASCHIST,CALCSILICATE,AMPHIBOLITE,1,0,0,0,1,0,0,0,0,0,0,0,0,0,38146.0
BARAGANDA- PARASIA BELT,BARAGONDA,JHARKHAND,72 L,Cu-Pb-Zn,SCHISTS,CALC,MAGNASIAN ROCK,GRANITE,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.5
PUR-BANERA BELT(WESTERN ZONE),GADARIAKHERA,RAJASTHAN,45 K,Cu-Pb-Zn,GAR,MICASCHIST,CALCSILICATE,AMPHIBOLITE,1,0,0,0,1,0,0,0,0,0,0,0,0,0,38146.0
PUR-BANERA BELT(WESTERN ZONE),GADARIAKHERA,RAJASTHAN,45 K,Cu-Pb-Zn,GAR,MICASCHIST,CALCSILICATE,AMPHIBOLITE,1,0,0,0,1,0,0,0,0,0,0,0,0,0,38146.0
